,Station ID,EQ Datetime,EQ Id,EQ Longitude,EQ Latitude,EQ Depth,EQ Distance,EQ Magnitude,EQ Es
37,607,2008-09-04 08:42:03.740000,15186259,-117.119,34.005,13.1,11.934625,3.3,7.253008
38,607,2008-09-04 08:42:03.740000,15186257,-117.119,34.005,13.1,11.934625,3.3,7.253008
39,607,2008-06-02 05:13:16.140000,15355688,-117.143333,34.021833,5.352,12.827055,3.14,7.224044
40,607,2008-05-01 03:55:35.969800,15414342,-116.454,33.443,9.248,87.284127,4.19,7.198281
41,607,2008-05-08 23:44:14.949800,15401550,-117.1435,34.019833,5.365,12.939908,3.1,7.157247
42,607,2008-05-08 23:44:14.949800,15401551,-117.143,34.02,5.9,12.890426,3.1,7.146862
43,607,2008-05-08 23:44:14.949800,15401549,-117.143,34.02,5.9,12.890426,3.1,7.146862
44,607,2008-07-21 20:21:00.549900,15263072,-116.905333,34.115167,4.475,11.429388,3.01,7.137012
45,607,2008-07-21 20:21:00.549900,15263073,-116.905,34.115,5.6,11.449632,3.0,7.089269
46,607,2008-07-21 20:21:00.549900,15263071,-116.905,34.115,5.6,11.449632,3.0,7.089269
47,607,2008-05-09 22:38:08.349900,15399496,-116.4555,33.445833,9.268,86.948174,4.06,7.006572
48,707,2011-07-12 11:17:11.019900,4578033,121.519,23.43,34.9,34.579813,5.0,8.917303
49,707,2011-07-12 11:17:11.079900,4578035,121.5808,23.4961,33.975,44.260943,5.04,8.866775
50,707,2011-07-12 11:17:11.079900,4578034,121.5808,23.4961,34.0,44.260943,5.0,8.806538
51,707,2011-08-25 09:35:10.859800,4462096,121.923,23.025,10.0,67.219638,4.9,8.485501
52,707,2011-08-25 09:35:10.390000,4462094,121.9953,23.0948,4.4,72.692471,4.9,8.425433
53,707,2011-09-02 08:00:18.699800,4441523,121.202,22.935,19.5,30.718133,4.3,8.12816
54,707,2011-06-26 13:19:14.299900,4622927,121.056,23.799,17.8,71.054662,4.7,8.120381
55,707,2011-06-26 13:19:14.660000,4622928,121.0263,23.8468,16.2,77.08867,4.7,8.057251
56,707,2011-09-02 08:00:18.009900,4441522,121.3209,22.8439,19.4,39.495583,4.3,7.963036
57,707,2011-08-25 09:35:10.390000,4462095,121.9953,23.0948,4.3816,72.692471,4.57,7.930446
58,707,2011-07-19 14:01:09.329900,4557739,121.633,23.968,16.4,92.33603,4.7,7.905769
59,707,2011-07-19 14:01:09.929800,4557740,121.6227,23.9848,15.3,93.688454,4.7,7.895197
60,707,2011-07-17 18:45:22.819900,4564496,121.641,23.788,20.8,74.557354,4.5,7.772469
61,707,2011-06-26 13:19:14.660000,4622929,121.0263,23.8468,16.2178,77.08867,4.5,7.757211
62,707,2011-07-17 18:45:23.660000,4564497,121.6425,23.785,27.9,74.337437,4.5,7.750352
63,707,2011-07-19 08:58:35.719800,4557223,121.4818,23.1697,14.6,19.528573,3.8,7.72583
64,707,2011-07-19 14:01:09.929800,4557741,121.6227,23.9848,15.3072,93.688454,4.55,7.670187
65,707,2011-06-20 01:06:34.299900,4637018,121.38,22.42,14.0,86.985263,4.4,7.510002
66,707,2011-08-04 04:11:51.819900,4515921,121.4544,23.2649,13.8,18.057861,3.6,7.486908
67,707,2011-06-20 01:06:32.250000,4637016,121.5093,22.407,4.0,90.719319,4.4,7.483757
68,707,2011-08-11 22:07:32.409800,4499920,121.6444,23.791,33.3,75.015645,4.3,7.421583
69,707,2011-08-06 04:42:18.099900,4510826,121.6427,23.2938,20.7,37.24964,3.9,7.390878
70,707,2011-08-02 20:20:11.619800,4523135,121.5134,23.0319,32.8,29.131419,3.9,7.365687
71,707,2011-08-11 22:07:32.759900,4499922,121.736,23.798,40.2,80.539725,4.3,7.341371
72,707,2011-07-19 03:54:32.549900,4556824,121.0569,22.3823,6.1,93.90228,4.3,7.302819
73,707,2011-08-11 22:07:32.409800,4499921,121.6444,23.791,33.346,75.015645,4.2,7.271385
74,707,2011-09-02 07:00:57.359800,4441451,121.3642,22.8322,12.4,41.337534,3.8,7.229892
75,707,2011-06-30 16:38:30.500000,4612290,121.4334,23.0763,20.0,19.722018,3.5,7.152946
76,707,2011-06-30 02:38:12.679800,4610612,120.6763,22.9481,15.1,68.970829,4.0,7.102336
77,707,2011-06-20 01:06:32.250000,4637017,121.5093,22.407,3.9867,90.719319,4.13,7.078763
78,707,2011-07-10 17:21:36.670000,4584759,121.7741,23.4512,24.6,56.585727,3.9,7.069405
79,707,2011-08-24 13:15:14.009900,4465209,121.9404,23.7542,18.2,90.435484,4.1,7.02008
80,707,2011-08-07 10:21:49.469800,4509045,121.4806,23.0012,15.3,29.100485,3.5,7.016203
81,707,2011-07-18 07:18:36.219800,4559621,121.35,23.201,15.7,5.80585,3.1,7.002535
82,869,2012-10-28 07:47:02.299900,3387598,-116.809,33.6822,16.3,16.957293,3.9,7.907087
83,869,2012-10-28 07:47:02.299900,3387599,-116.809,33.6822,16.3403,16.957293,3.9,7.906055
84,869,2012-10-28 07:47:03.039900,3387600,-116.813167,33.691833,18.01,17.933919,3.87,7.794777
85,869,2012-10-08 00:39:07.819900,3431747,-116.2998,33.0192,14.2,71.752837,4.2,7.371637
86,869,2012-10-08 00:39:08.339900,3431748,-116.3115,33.012333,10.798,71.923262,4.16,7.316581
87,869,2012-10-02 08:28:14.970000,3446149,-116.1496,32.8119,9.7788,98.702222,4.21,7.122104
88,869,2012-07-12 17:54:28.819900,3635699,-116.391333,34.0895,9.9,61.281396,3.86,7.004154
89,808,2012-08-26 20:57:57.849900,3534122,-115.5541,33.0337,2.4,80.483724,5.5,9.238198
90,808,2012-08-26 20:57:58.219800,3534124,-115.540333,33.0185,8.283,82.338577,5.41,9.07942
91,808,2012-08-26 19:31:22.369900,3533896,-115.5352,33.0466,2.3,81.557462,5.4,9.076727
92,808,2012-08-26 19:31:23.039900,3533898,-115.553667,33.017167,8.323,81.26659,5.32,8.955644
93,808,2012-05-18 10:37:12.019900,3776623,-116.402167,33.3195,6.338,4.909702,3.61,8.406955
94,808,2012-08-26 19:33:01.089900,3533902,-115.559167,33.0135,4.387,80.97138,4.89,8.317064
95,808,2012-08-26 19:33:00.940000,3533901,-115.5529,32.9932,12.5,82.472683,4.9,8.307516
96,808,2012-08-27 04:41:37.000000,3529819,-115.5195,33.021167,4.17,83.997567,4.9,8.300398
97,808,2012-04-22 16:18:33.880000,3842483,-116.402333,33.321833,6.158,4.940544,3.49,8.240303
98,808,2012-04-22 16:18:32.319900,3842482,-116.4038,33.304,5.9,5.294167,3.4,8.101776
99,808,2012-08-26 20:57:57.849900,3534123,-115.5541,33.0337,2.4263,80.483724,4.74,8.098189
100,808,2012-08-26 19:31:22.369900,3533897,-115.5352,33.0466,2.3392,81.557462,4.73,8.071715
101,808,2012-10-08 00:39:07.819900,3431747,-116.2998,33.0192,14.2,33.546758,4.2,7.977121
102,808,2012-10-08 00:39:08.339900,3431748,-116.3115,33.012333,10.798,34.173833,4.16,7.931284
103,808,2012-08-26 23:33:25.719800,3534526,-115.5758,32.9958,13.6024,80.431483,4.63,7.921901
104,808,2012-05-18 10:37:09.589900,3776622,-116.4598,33.2446,4.3,13.117349,3.6,7.91998
105,808,2012-08-26 23:33:25.129800,3534524,-115.5305,33.028,7.47,82.755312,4.63,7.905884
106,808,2012-08-26 23:33:25.719800,3534525,-115.5758,32.9958,13.6,80.431483,4.6,7.876905
107,808,2012-08-26 19:20:04.809900,3533854,-115.536333,33.015833,4.79,82.800147,4.59,7.847487
108,808,2012-08-27 04:41:36.909800,3529818,-115.5877,33.0575,10.0537,76.569002,4.52,7.80447
109,808,2012-08-27 04:41:36.909800,3529817,-115.5877,33.0575,10.1,76.569002,4.5,7.774403
110,808,2012-05-22 15:06:23.899800,3766724,-115.705,32.6886,14.8,92.244011,4.6,7.759085
111,808,2012-08-26 19:20:04.849900,3533855,-115.5666,33.0273,13.2,79.703607,4.5,7.735293
112,808,2012-10-02 08:28:14.970000,3446149,-116.1496,32.8119,9.7788,59.277465,4.21,7.55756
113,808,2012-08-26 19:40:12.920000,3533924,-115.596667,32.986667,9.783,79.167932,4.33,7.49132
114,808,2012-07-04 09:04:42.969800,3655280,-116.267,33.3824,12.5,10.476306,3.4,7.475114
115,808,2012-08-26 22:58:41.859800,3534435,-115.5885,32.987667,4.8,79.790015,4.31,7.459534
116,808,2012-04-12 18:53:01.259900,3870045,-116.466333,33.464167,6.188,19.544942,3.52,7.456445
117,808,2012-07-04 09:04:43.599900,3655281,-116.301,33.378167,13.33,8.055682,3.36,7.45514
118,808,2012-08-26 19:20:04.849900,3533856,-115.5666,33.0273,13.153,79.703607,4.3,7.435375
119,808,2012-10-02 08:28:14.960000,3446147,-116.143833,32.804667,9.906,60.210637,4.13,7.424055
120,808,2012-04-12 18:53:00.470000,3870044,-116.4696,33.4471,10.6,18.183337,3.5,7.403602
121,808,2012-10-02 08:28:14.970000,3446148,-116.1496,32.8119,9.8,59.277465,4.1,7.39251
122,808,2012-08-28 02:01:19.869900,3527182,-115.568833,33.004333,4.423,80.594273,4.24,7.346086
123,808,2012-08-26 21:15:29.149800,3534157,-115.534667,33.037333,4.713,81.993958,4.25,7.346004
124,808,2012-06-16 11:57:44.990000,3700896,-116.402,33.318833,6.028,4.89232,2.87,7.324887
125,808,2012-08-26 19:40:13.130000,3533925,-115.5941,32.9786,12.8,79.802642,4.2,7.284934
126,808,2012-08-28 02:01:19.390000,3527180,-115.5686,33.0071,14.6,80.480181,4.2,7.27456
127,808,2012-06-16 11:57:44.899800,3700895,-116.402,33.319,7.2,4.89269,2.9,7.270454
128,808,2012-07-16 04:09:02.470000,3624961,-116.3955,33.316333,6.508,4.291729,2.76,7.156289
129,808,2012-08-26 21:15:29.489900,3534158,-115.5457,33.0514,10.0,80.450379,4.1,7.132285
130,808,2012-03-15 06:30:32.329900,3940791,-116.0885,33.2508,13.6,25.37389,3.5,7.131553
131,808,2012-07-16 04:09:02.470000,3624962,-116.395,33.316,7.7,4.247129,2.8,7.111663
132,808,2012-10-28 07:47:02.299900,3387598,-116.809,33.6822,16.3,58.789633,3.9,7.079234
133,808,2012-10-28 07:47:02.299900,3387599,-116.809,33.6822,16.3403,58.789633,3.9,7.079081
134,808,2012-11-26 15:33:50.700000,3325395,-116.235,33.004,6.2,36.504824,3.6,7.062949
135,808,2012-11-26 15:33:50.700000,3325397,-116.235,33.004,6.2,36.504824,3.6,7.062949
136,808,2012-05-21 06:19:58.500000,3768326,-116.487,33.476,15.5,21.721734,3.4,7.047469
137,808,2012-05-21 06:19:58.500000,3768327,-116.487,33.476,15.5,21.721734,3.4,7.047469
138,808,2012-05-21 06:19:58.599900,3768328,-116.486833,33.476,13.924,21.712634,3.38,7.046972
139,808,2012-03-15 06:31:22.949800,3940795,-116.1053,33.2338,12.2,24.545385,3.4,7.024177
140,808,2012-11-26 15:33:50.700000,3325396,-116.234833,33.003667,5.628,36.544805,3.57,7.019169
141,808,2012-10-28 07:47:03.039900,3387600,-116.813167,33.691833,18.01,59.807994,3.87,7.013784
142,840,2013-03-27 02:03:19.940000,3045729,121.135,23.8815,18.6,42.311162,6.0,10.470359
143,840,2013-03-27 02:03:19.819900,3045728,121.215,23.828,19.0,35.011046,5.9,10.449485
144,840,2013-03-27 02:03:19.940000,3045730,121.135,23.8815,18.5944,42.311162,5.74,10.080402
145,840,2012-12-02 17:45:37.179800,3312816,121.631,23.91,10.0,8.270579,5.0,10.073652
146,840,2013-03-07 03:36:47.630000,3095623,121.5037,24.2882,11.5895,43.705198,5.59,9.874421
147,840,2012-12-02 19:43:30.369900,3312983,121.675,23.917,6.0,12.810378,4.9,9.84874
148,840,2012-06-14 16:15:13.630000,3706506,121.584,23.699,9.2,22.330204,5.2,9.834124
149,840,2012-12-02 17:45:37.909800,3312817,121.6213,23.9615,10.3,10.098322,4.9,9.831799
150,840,2012-12-02 19:43:31.679800,3312984,121.6283,23.9455,11.9,9.514869,4.9,9.784245
151,840,2013-03-07 03:36:47.630000,3095622,121.5037,24.2882,11.6,43.705198,5.5,9.739369
152,840,2012-06-14 16:15:14.349900,3706507,121.5996,23.6922,14.0,23.363069,5.2,9.729694
153,840,2013-03-07 03:36:46.089900,3095621,121.49,24.31,15.2,46.280241,5.5,9.67472
154,840,2012-06-14 16:15:14.349900,3706508,121.5996,23.6922,14.0403,23.363069,5.08,9.549033
155,840,2012-06-17 09:01:52.450000,3698067,121.574,23.647,6.9,27.955255,5.0,9.38139
156,840,2012-08-14 10:55:43.710000,3561307,121.5823,24.0295,24.7587,15.021747,4.99,9.361421
157,840,2012-12-02 17:45:37.909800,3312818,121.6213,23.9615,10.268,10.098322,4.56,9.323175
158,840,2012-06-17 09:01:52.969800,3698069,121.5927,23.6568,7.5346,27.103146,4.92,9.281631
159,840,2012-06-17 09:01:52.969800,3698068,121.5927,23.6568,7.5,27.103146,4.8,9.101917
160,840,2013-02-02 03:39:52.450000,3180051,121.983,23.786,35.5,45.672896,5.2,9.07544
161,840,2012-12-02 19:43:31.679800,3312985,121.6283,23.9455,11.928,9.514869,4.42,9.062999
162,840,2013-01-03 18:08:04.910000,3245906,121.733,23.969,8.9,20.152138,4.6,9.013973
163,840,2013-02-02 03:39:51.529900,3180049,122.0175,23.7515,29.1956,50.172263,5.13,8.967417
164,840,2013-01-03 18:08:05.500000,3245907,121.7608,23.9519,11.2,22.185117,4.6,8.909279
165,840,2013-03-27 02:04:05.920000,3045732,121.052,23.92,19.36,50.766287,5.0,8.82988
166,840,2013-03-27 02:04:05.920000,3045731,121.052,23.92,19.4,50.766287,5.0,8.829652
167,840,2012-06-14 19:30:55.589900,3707269,121.6014,23.6955,5.4,23.044847,4.5,8.801638
168,840,2012-08-14 10:55:43.130000,3561305,121.596,24.012,25.4,13.534124,4.6,8.781795
169,840,2012-06-17 09:07:53.189800,3698083,121.5893,23.649,7.6,27.909353,4.6,8.777434
170,840,2012-08-14 10:55:43.710000,3561306,121.5823,24.0295,24.8,15.021747,4.6,8.775363
171,840,2012-06-14 04:07:59.899800,3705084,121.53,23.72,6.2,19.851213,4.4,8.764003
172,840,2012-08-16 17:41:00.539900,3557308,121.5482,24.0325,25.7,15.012659,4.6,8.75263
173,840,2012-11-05 13:40:29.559900,3370596,121.5216,23.7666,12.7191,14.856313,4.33,8.712385
174,840,2012-08-17 20:20:02.519900,3555309,121.5758,23.3638,26.7909,59.400455,5.01,8.687003
175,840,2012-11-05 13:40:29.559900,3370595,121.5216,23.7666,12.7,14.856313,4.3,8.667937
176,840,2013-02-21 18:35:57.039900,3133322,121.564,24.265,4.1,40.885171,4.7,8.622523
177,840,2013-02-02 03:39:51.529900,3180048,122.0175,23.7515,29.2,50.172263,4.9,8.622383
178,840,2013-01-02 12:01:47.079900,3247514,121.7701,23.9379,9.5,22.739236,4.4,8.61658
179,840,2012-06-14 16:19:14.579900,3706523,121.506,23.717,3.5,20.582623,4.3,8.610619
180,840,2012-06-17 09:07:53.240000,3698085,121.599,23.594,10.0,34.103444,4.6,8.598581
181,840,2012-09-05 03:47:16.250000,3506726,122.35,24.0108,19.1,82.184321,5.1,8.597577
182,840,2012-06-14 04:07:58.960000,3705082,121.6158,23.684,5.3,24.645145,4.4,8.596903
183,840,2013-02-17 01:32:07.679800,3141018,121.453,24.271,7.3,42.700542,4.7,8.576622
184,840,2012-06-14 19:30:55.589900,3707270,121.6014,23.6955,5.3834,23.044847,4.34,8.561776
185,840,2013-01-02 12:01:47.079900,3247515,121.7701,23.9379,9.4832,22.739236,4.36,8.556808
186,840,2012-06-14 16:19:14.579900,3706524,121.506,23.717,3.51,20.582623,4.26,8.550549
187,840,2012-06-14 18:25:59.670000,3707073,121.619,23.6678,4.1,26.468463,4.4,8.544245
188,840,2012-06-14 18:25:59.740000,3707075,121.713,23.712,5.1,26.41601,4.4,8.540372
189,840,2013-01-02 12:01:47.130000,3247516,121.798,23.901,10.0,25.133808,4.4,8.535662
190,840,2012-09-05 03:47:18.599900,3506728,122.341,24.026,40.1,81.555073,5.1,8.53306
191,840,2012-06-10 06:23:29.079900,3715903,121.7016,23.8909,35.7,15.34888,4.6,8.521001
192,840,2013-01-03 18:08:05.500000,3245908,121.7608,23.9519,11.2384,22.185117,4.33,8.503674
193,840,2013-02-21 18:35:57.880000,3133323,121.4628,24.3119,5.9,46.935917,4.7,8.500181
194,840,2013-02-17 01:32:08.369800,3141019,121.4656,24.3167,6.1,47.407317,4.7,8.491178
195,840,2012-11-05 13:40:29.019900,3370594,121.529,23.716,13.0,20.304377,4.3,8.485624
196,840,2012-12-11 10:32:04.000000,3293719,121.653,23.996,24.7,15.093432,4.4,8.476807
197,840,2012-06-17 09:09:37.149800,3698090,121.6245,23.653,7.1,28.203632,4.4,8.472704
198,840,2012-12-23 06:13:05.329900,3268075,121.472,24.261,5.3,41.202435,4.6,8.463027
199,840,2012-06-14 19:30:57.329900,3707271,121.657,23.639,17.4,30.709494,4.5,8.45454
200,840,2013-01-17 08:30:41.920000,3216649,122.022,24.401,9.9,73.621714,4.9,8.408205
201,840,2012-06-17 09:02:58.769900,3698075,121.523,23.691,1.26,23.136311,4.22,8.400126
202,840,2013-02-21 18:35:57.880000,3133324,121.4628,24.3119,5.915,46.935917,4.63,8.395146
203,840,2012-06-10 06:23:29.039900,3715902,121.67,23.849,43.1,13.266661,4.6,8.391731
204,840,2013-01-17 08:30:42.529900,3216650,122.0249,24.4154,12.7,75.033127,4.9,8.387227
205,840,2012-06-17 09:02:58.769900,3698074,121.523,23.691,1.3,23.136311,4.2,8.370043
206,840,2012-12-30 16:03:26.789900,3254237,120.9318,23.4664,3.7,79.190572,4.9,8.351706
207,840,2012-12-23 06:13:05.829900,3268076,121.4719,24.3139,6.0,46.988054,4.6,8.349001
208,840,2012-06-17 09:07:53.189800,3698084,121.5893,23.649,7.6432,27.909353,4.31,8.342093
209,840,2012-12-11 10:32:04.690000,3293720,121.6636,24.0403,28.5,19.58221,4.4,8.322373
210,840,2012-11-21 22:25:27.440000,3337174,122.3,23.9728,30.1,76.602318,4.9,8.31916
211,840,2012-06-17 09:09:37.189800,3698092,121.632,23.606,10.0,33.451345,4.4,8.313999
212,840,2012-12-23 06:13:05.829900,3268077,121.4719,24.3139,5.9508,46.988054,4.55,8.274115
213,840,2012-12-26 02:06:37.839900,3261747,122.5193,23.9444,30.7,98.580257,5.0,8.27222
214,840,2012-11-21 22:25:27.039900,3337173,122.344,24.039,28.8,82.115866,4.9,8.270763
215,840,2012-06-04 20:38:27.589900,3733336,122.2296,24.2072,40.8,77.049243,4.9,8.269116
216,840,2012-06-14 04:07:58.960000,3705083,121.6158,23.684,5.2671,24.645145,4.18,8.26714
217,840,2012-11-21 22:25:27.440000,3337175,122.3,23.9728,30.1352,76.602318,4.86,8.259024
218,840,2012-08-16 17:41:02.549900,3557310,121.723,24.008,50.2,21.381328,4.6,8.226192
219,840,2012-08-17 20:20:02.519900,3555308,121.5758,23.3638,26.8,59.400455,4.7,8.221953
220,840,2013-02-17 01:32:08.369800,3141020,121.4656,24.3167,6.1432,47.407317,4.51,8.206077
221,840,2012-12-30 16:03:26.250000,3254236,120.953,23.443,3.4,79.123618,4.8,8.202587
222,840,2012-06-04 20:38:29.059900,3733338,122.242,24.233,52.2,79.47678,4.9,8.193764
223,840,2012-06-04 20:38:27.589900,3733337,122.2296,24.2072,40.8324,77.049243,4.84,8.178965
224,840,2012-08-17 20:20:01.970000,3555305,121.525,23.305,25.1,65.936517,4.7,8.152977
225,840,2013-01-04 03:29:57.630000,3242495,122.3965,23.9721,27.7,86.350476,4.8,8.084933
226,840,2013-03-07 08:07:21.980000,3096655,121.4616,24.334,7.0053,49.372685,4.45,8.07937
227,840,2012-12-30 16:03:26.789900,3254238,120.9318,23.4664,3.7385,79.190572,4.7,8.051686
228,840,2012-06-17 09:09:37.149800,3698091,121.6245,23.653,7.1079,28.203632,4.11,8.037647
229,840,2013-03-07 08:07:21.969800,3096653,121.57,24.321,10.0,47.130436,4.4,8.034273
230,840,2013-03-17 13:53:20.119900,3069802,120.923,23.705,12.8,67.362507,4.6,8.027759
231,840,2013-02-06 11:58:18.809900,3170289,121.5709,24.0939,19.3,21.932984,4.1,8.018773
232,840,2012-04-27 14:48:34.929800,3829522,121.7865,23.7832,41.2,27.133837,4.4,8.013736
233,840,2012-06-10 06:23:29.079900,3715904,121.7016,23.8909,35.6603,15.34888,4.26,8.011816
234,840,2012-04-27 14:48:34.589900,3829521,121.87,23.75,33.8,36.377069,4.4,8.008054
235,840,2013-03-07 08:07:21.980000,3096654,121.4616,24.334,7.0,49.372685,4.4,8.004383
236,840,2013-03-07 03:37:46.259900,3095624,121.444,24.343,7.9,50.708291,4.4,7.979427
237,840,2012-08-16 17:41:00.539900,3557309,121.5482,24.0325,25.6831,15.012659,4.07,7.958056
238,840,2012-06-17 18:52:09.750000,3699307,121.6234,23.6686,4.4736,26.503909,4.01,7.95618
239,840,2013-01-17 08:30:42.529900,3216651,122.0249,24.4154,12.6747,75.033127,4.61,7.952275
240,840,2013-03-07 03:37:46.259900,3095625,121.444,24.343,7.89,50.708291,4.38,7.949453
241,840,2012-06-17 18:52:09.750000,3699306,121.6234,23.6686,4.5,26.503909,4.0,7.941038
242,840,2012-12-11 10:32:04.690000,3293721,121.6636,24.0403,28.5389,19.58221,4.14,7.931568
243,840,2013-03-27 03:30:02.160000,3045953,121.048,23.888,18.2,51.128524,4.4,7.930861
244,840,2013-02-06 11:58:18.500000,3170288,121.53,24.09,24.5,21.508083,4.1,7.923529
245,840,2013-02-21 18:33:08.000000,3133310,121.45,24.293,9.9,45.151226,4.3,7.920268
246,840,2012-12-26 02:06:37.839900,3261748,122.5193,23.9444,30.652,98.580257,4.75,7.89734
247,840,2013-03-27 03:30:01.829900,3045951,121.0099,23.9288,15.6,55.092371,4.4,7.884321
248,840,2013-02-21 18:33:07.869900,3133308,121.458,24.3204,6.9,47.957382,4.3,7.879391
249,840,2012-08-15 00:24:02.470000,3558043,121.5544,23.7322,9.2,18.385202,3.8,7.874013
250,840,2013-02-06 11:58:18.809900,3170290,121.5709,24.0939,19.33,21.932984,4.0,7.868184
251,840,2013-01-04 03:29:57.630000,3242496,122.3965,23.9721,27.7106,86.350476,4.65,7.859902
252,840,2012-06-05 09:56:29.699800,3729321,122.26,24.1623,32.5,77.810827,4.6,7.848083
253,840,2012-06-14 16:21:58.769900,3706545,121.5761,23.7184,7.4,20.081692,3.8,7.839102
254,840,2013-01-03 14:00:16.019900,3245561,121.7812,23.9701,6.7,24.768777,3.9,7.831522
255,840,2012-06-05 09:56:30.670000,3729323,122.249,24.208,39.5,78.85505,4.6,7.809111
256,840,2013-01-03 14:00:16.019900,3245562,121.7812,23.9701,6.722,24.768777,3.88,7.801327
257,840,2012-06-14 16:19:30.279900,3706525,121.478,23.721,8.0,20.977699,3.8,7.797514
258,840,2012-06-14 16:19:30.279900,3706526,121.478,23.721,8.01,20.977699,3.8,7.797377
259,840,2012-06-14 18:25:59.670000,3707074,121.619,23.6678,4.0839,26.468463,3.9,7.794325
260,840,2013-01-04 03:29:56.479800,3242494,122.396,24.059,20.9,87.728877,4.6,7.78974
261,840,2012-12-31 07:51:43.689800,3251474,121.008,23.435,10.0,75.503747,4.5,7.786511
262,840,2012-06-05 09:56:29.699800,3729322,122.26,24.1623,32.4944,77.810827,4.55,7.773105
263,840,2012-12-29 11:06:26.929800,3256140,121.954,24.222,56.6,54.569983,4.5,7.75891
264,840,2013-03-07 07:57:14.809900,3096611,121.498,24.308,10.0,45.958108,4.2,7.755186
265,840,2012-09-04 02:57:54.670000,3509129,122.4638,23.9124,14.6,92.82732,4.6,7.754036
266,840,2012-06-20 08:55:21.640000,3691302,121.6844,24.0445,10.6,21.246577,3.8,7.748893
267,840,2012-06-14 16:19:12.079900,3706522,121.4904,23.7241,1.8967,20.237525,3.71,7.748887
268,840,2012-12-31 07:51:42.920000,3251472,120.9269,23.4512,4.3,80.62051,4.5,7.735875
269,840,2012-06-14 16:19:12.079900,3706521,121.4904,23.7241,1.9,20.237525,3.7,7.733874
270,840,2012-09-04 02:57:55.880000,3509131,122.488,24.002,20.6,95.945674,4.6,7.716377
271,840,2012-08-31 12:11:43.509900,3520431,121.068,24.606,32.2,92.747879,4.6,7.715968
272,840,2012-04-27 14:48:34.929800,3829523,121.7865,23.7832,41.2052,27.133837,4.19,7.698659
273,840,2012-07-17 01:58:15.470000,3622575,121.4937,23.9041,17.0,5.850688,3.6,7.690488
274,840,2013-03-07 07:57:14.109800,3096609,121.4744,24.3527,5.2,51.205364,4.2,7.676913
275,840,2012-12-05 08:45:41.519900,3306109,121.5172,23.7826,13.5536,13.226379,3.62,7.675345
276,840,2013-03-12 09:03:45.700000,3081586,121.8,24.35,47.4,56.312997,4.4,7.666168
277,840,2012-12-05 08:45:41.519900,3306108,121.5172,23.7826,13.6,13.226379,3.6,7.643822
278,840,2013-02-21 18:33:07.869900,3133309,121.458,24.3204,6.9195,47.957382,4.14,7.639341
279,840,2012-07-04 19:19:46.809900,3656514,122.4424,23.9537,24.2,90.83776,4.5,7.603688
280,840,2012-06-21 23:06:07.089900,3690515,121.5718,23.7113,11.5,20.815477,3.7,7.597541
281,840,2013-04-10 13:11:17.390000,3014316,121.691,23.817,2.3,16.835197,3.5,7.589532
282,840,2013-03-12 09:03:45.059900,3081584,121.8264,24.3578,55.6,58.325168,4.4,7.587542
283,840,2012-07-20 16:22:56.950000,3617278,121.6532,23.9713,10.9,13.252932,3.5,7.580988
284,840,2012-06-13 08:22:21.160000,3708684,121.248,24.717,12.8,96.150966,4.5,7.576464
285,840,2013-04-10 13:11:17.390000,3014317,121.691,23.817,2.3,16.835197,3.49,7.574532
286,840,2012-06-13 08:22:21.029900,3708682,121.2691,24.7423,12.7,98.177466,4.5,7.558769
287,840,2012-06-18 13:32:03.069900,3695974,121.5715,23.6693,0.1,25.463001,3.7,7.538174
288,840,2012-08-16 02:10:35.079900,3555855,121.52,23.742,8.86,17.573355,3.55,7.536927
289,840,2012-04-29 07:08:24.199800,3823699,122.11,23.718,13.9,60.289308,4.2,7.517027
290,840,2012-06-18 13:32:03.069900,3695975,121.5715,23.6693,0.0724,25.463001,3.68,7.508177
291,840,2012-11-23 22:03:47.819900,3332768,121.8383,23.8136,32.3,30.690263,4.0,7.5022
292,840,2012-12-11 04:35:53.429800,3293224,121.618,23.949,6.8,8.912807,3.2,7.50074
293,840,2012-09-05 03:45:28.140000,3506720,122.4107,23.9922,14.3,88.019625,4.4,7.499527
294,840,2012-05-30 07:25:43.259900,3744995,121.391,23.114,10.0,88.632978,4.4,7.499316
295,840,2013-01-21 23:02:55.950000,3209790,121.7673,23.9883,11.9,24.20793,3.7,7.488087
296,840,2012-12-11 04:35:53.429800,3293225,121.618,23.949,6.81,8.912807,3.19,7.48527
297,840,2012-04-29 07:08:25.379800,3823700,122.0948,23.6969,25.1,59.673418,4.2,7.47769
298,840,2012-09-05 03:45:28.140000,3506721,122.4107,23.9922,14.3304,88.019625,4.38,7.469479
299,840,2012-08-16 02:10:35.079900,3555854,121.52,23.742,8.9,17.573355,3.5,7.461132
300,840,2012-06-14 19:32:10.650000,3707277,121.495,23.736,6.5,18.83466,3.5,7.451216
301,840,2013-03-27 03:30:01.829900,3045952,121.0099,23.9288,15.6214,55.092371,4.11,7.449232
302,840,2012-09-05 03:45:30.289900,3506722,122.422,24.047,29.5,90.064379,4.4,7.446635
303,840,2012-06-19 23:42:49.089900,3694713,121.5229,23.6741,3.847,25.003644,3.63,7.438832
304,840,2012-05-30 07:25:43.229800,3744993,121.0378,23.1743,6.7,95.926586,4.4,7.434009
305,840,2012-06-14 18:28:09.169800,3707092,121.5649,23.6935,8.7,22.730128,3.6,7.427423
