,Station ID,EQ Datetime,EQ Id,EQ Longitude,EQ Latitude,EQ Depth,EQ Distance,EQ Magnitude,EQ Es
308,840,2013-10-08 21:07:00.809900,2570643,121.5955,23.842,33.8,7.665436,3.7,7.270385
309,840,2013-06-02 10:16:58.849900,2878545,120.9886,23.8575,13.0,57.336145,4.0,7.261372
310,840,2013-12-03 09:15:25.109800,2439903,121.6987,24.0822,33.3,25.446355,3.8,7.255375
311,840,2013-09-03 06:24:05.519900,2647898,121.6695,24.2374,17.1,39.669171,3.8,7.229076
312,840,2013-11-10 00:40:09.769900,2492251,121.48,23.761,13.9,16.800746,3.4,7.222872
313,840,2013-09-16 01:16:57.549900,2618144,121.6951,24.1236,10.4,29.100929,3.6,7.219986
314,840,2013-12-26 14:52:49.979800,2389841,121.8612,24.68,83.2,92.521901,4.4,7.210158
315,840,2013-11-23 09:01:11.339900,2462350,121.9634,24.1616,25.9663,51.168457,3.95,7.20748
316,840,2013-06-02 10:16:58.849900,2878546,120.9886,23.8575,13.0112,57.336145,3.95,7.186335
317,840,2013-11-10 00:40:09.769900,2492252,121.48,23.761,13.91,16.800746,3.37,7.177618
318,840,2013-12-18 05:29:35.479800,2407535,121.8113,24.1761,8.3333,40.736718,3.74,7.172224
319,840,2013-11-25 05:53:01.480000,2457601,122.4243,23.9836,24.8,89.287308,4.2,7.166145
320,840,2013-11-23 17:07:23.079900,2463346,122.4464,23.918,18.3,91.070269,4.2,7.164055
321,840,2013-11-01 14:29:37.079900,2516025,121.4967,23.6678,9.7,26.128932,3.5,7.159685
322,840,2013-11-01 14:29:37.079900,2516026,121.4967,23.6678,9.7038,26.128932,3.5,7.159643
323,840,2013-11-04 02:48:39.420000,2506604,121.468,23.725,12.16,20.95002,3.41,7.146533
324,840,2013-09-20 13:12:22.319900,2609541,121.478,23.909,15.1,7.510019,3.2,7.146055
325,840,2013-06-02 05:45:34.829900,2877690,121.016,23.808,12.8,55.290895,3.9,7.14202
326,840,2013-07-01 18:08:09.689800,2804620,122.0017,24.2414,9.408,59.64808,3.93,7.133135
327,840,2013-11-04 02:48:39.420000,2506603,121.468,23.725,12.2,20.95002,3.4,7.130812
328,840,2013-09-20 13:12:22.319900,2609542,121.478,23.909,15.14,7.510019,3.19,7.129211
329,840,2013-05-30 01:57:46.049900,2885382,121.559,23.895,8.6,0.879254,2.8,7.126487
330,840,2013-06-02 05:45:16.480000,2877689,120.996,23.82,14.52,57.073534,3.91,7.124894
331,840,2013-11-25 05:52:59.089900,2457599,122.4974,23.8219,16.79,96.628287,4.2,7.116873
332,840,2013-06-02 05:45:34.829900,2877691,121.016,23.808,12.75,55.290895,3.88,7.112192
333,840,2013-06-02 05:45:16.480000,2877688,120.996,23.82,14.5,57.073534,3.9,7.109966
334,840,2013-05-30 01:57:46.049900,2885383,121.559,23.895,8.63,0.879254,2.79,7.108494
335,840,2014-01-23 12:41:53.920000,2319400,121.5109,23.5934,14.7732,34.058396,3.63,7.105681
336,840,2013-06-30 04:45:11.640000,2805646,120.9955,24.0065,15.8,57.715906,3.9,7.096024
337,840,2014-02-02 01:45:23.460000,2292279,121.442,23.7248,20.3,22.165536,3.5,7.094119
338,840,2013-11-23 17:07:24.599900,2463348,122.4921,23.9083,31.95,95.69846,4.2,7.092295
339,840,2014-01-15 10:31:13.309900,2339738,121.439,23.6328,17.1,31.556664,3.6,7.090006
340,840,2013-12-24 19:14:45.890000,2394748,121.49,23.927,13.72,6.99631,3.11,7.08991
341,840,2013-07-01 18:08:09.689800,2804619,122.0017,24.2414,9.4,59.64808,3.9,7.088153
342,840,2013-09-30 12:05:20.509900,2587272,120.9372,23.876,12.7307,62.430911,3.93,7.086507
343,840,2013-11-11 12:50:22.319900,2491125,121.6865,24.1122,14.2201,27.566413,3.51,7.081771
344,840,2013-09-29 10:15:08.029900,2589488,122.5199,23.9244,27.8088,98.556255,4.2,7.079363
345,840,2013-11-11 23:19:53.979800,2492134,121.6771,24.0742,10.6,23.466043,3.4,7.078477
346,840,2013-12-24 19:14:45.890000,2394747,121.49,23.927,13.7,6.99631,3.1,7.075915
347,840,2013-07-09 15:50:48.329900,2784215,121.487,24.2764,8.1,42.625687,3.7,7.075251
348,840,2013-11-11 12:50:22.319900,2491124,121.6865,24.1122,14.2,27.566413,3.5,7.067029
